측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation,humidity
701 광복동,2014,1,15,23,0.4,0.02,52,,1.4,340,5.2,,28
701 광복동,2014,1,15,24,0.4,0.021,51,,1.1,320,4,,30
701 광복동,2014,1,16,1,0.4,0.021,45,,0.8,340,4.2,,31
701 광복동,2014,1,16,2,0.4,0.021,55,,0.7,340,6,,33
701 광복동,2014,1,16,3,0.4,0.021,63,,0.5,360,5.4,,34
701 광복동,2014,1,16,4,0.4,0.02,73,,0,340,7.6,,39
701 광복동,2014,1,16,5,0.4,0.019,84,,-0.1,340,8.3,,39
701 광복동,2014,1,16,6,0.4,0.019,70,,-0.2,340,5.9,,38
701 광복동,2014,1,16,7,0.5,0.024,77,,-0.8,340,5.4,,42
701 광복동,2014,1,16,8,0.5,0.026,74,,-1.1,340,4.7,,43
701 광복동,2014,1,16,9,0.5,0.028,74,,-1.1,340,6.7,,47
701 광복동,2014,1,16,10,0.6,0.031,82,,0.6,360,3.8,,38
701 광복동,2014,1,16,11,0.6,0.034,77,,2.2,340,3.1,,37
701 광복동,2014,1,16,12,0.6,0.033,99,,3.7,340,3.1,,34
701 광복동,2014,1,16,13,0.5,0.033,100,,6.1,360,2.1,,29
701 광복동,2014,1,16,14,0.5,0.032,88,,7.4,290,2.5,,28
701 광복동,2014,1,16,15,0.5,0.037,82,,8.2,270,1.7,,26
701 광복동,2014,1,16,16,0.5,0.037,79,,7.6,200,2.9,,35
701 광복동,2014,1,16,17,0.5,0.044,76,,6.6,200,2.6,,35
701 광복동,2014,1,16,18,0.7,0.052,93,,6.5,200,1.5,,33
701 광복동,2014,1,16,19,0.9,0.063,92,,4.3,290,1.3,,35
701 광복동,2014,1,16,20,0.8,0.059,101,,4.1,290,1.9,,38
701 광복동,2014,1,16,21,0.8,0.058,84,,3.7,320,1.8,,38
701 광복동,2014,1,16,22,0.7,0.055,103,,3.4,320,2.7,,40
701 광복동,2014,1,16,23,0.6,0.054,120,,3,340,5.5,,41
701 광복동,2014,1,16,24,0.6,0.039,111,,2.6,340,5.1,,43
701 광복동,2014,1,17,1,0.6,0.04,112,,2.9,360,4.8,,42
701 광복동,2014,1,17,2,0.7,0.029,125,,2.4,340,5.6,,46
701 광복동,2014,1,17,3,0.6,0.019,153,,2.1,360,5,,49
701 광복동,2014,1,17,4,0.6,0.016,163,,1.9,20,3.3,,49
701 광복동,2014,1,17,5,0.6,0.015,157,,1.8,50,2.1,,50
701 광복동,2014,1,17,6,0.6,0.018,153,,1.4,360,2.5,,51
701 광복동,2014,1,17,7,0.7,0.022,160,,1.5,90,2.6,,51
701 광복동,2014,1,17,8,0.7,0.033,162,,1.3,20,2.6,,53
701 광복동,2014,1,17,9,0.7,0.033,176,,1,20,1.6,,55
701 광복동,2014,1,17,10,0.8,0.033,180,,1.9,320,2.8,,55
701 광복동,2014,1,17,11,0.8,0.038,183,,4.2,360,2.6,,43
701 광복동,2014,1,17,12,0.8,0.03,200,,4.8,340,4,,45
701 광복동,2014,1,17,13,0.7,0.028,185,,6.1,290,4.3,,41
701 광복동,2014,1,17,14,0.6,0.026,159,,7.5,320,2.9,,35
701 광복동,2014,1,17,15,0.6,0.027,136,,8.6,360,1.8,,30
701 광복동,2014,1,17,16,0.6,0.029,121,,8.4,290,2.5,,29
701 광복동,2014,1,17,17,0.6,0.028,117,,7.9,290,2.8,,30
701 광복동,2014,1,17,18,0.7,0.04,121,,6.6,290,2.9,,32
701 광복동,2014,1,17,19,0.8,0.058,136,,5.1,340,2.2,,35
701 광복동,2014,1,17,20,0.8,0.062,145,,4.8,340,3.7,,34
701 광복동,2014,1,17,21,0.8,0.062,137,,4.6,340,3.8,,34
701 광복동,2014,1,17,22,0.7,0.054,135,,4.1,340,2.1,,35
701 광복동,2014,1,17,23,0.6,0.046,124,,3.7,360,2.9,,35
701 광복동,2014,1,17,24,0.6,0.039,112,,3.7,360,3.3,,35
701 광복동,2014,1,18,1,0.6,0.031,105,,3.4,360,4,,36
701 광복동,2014,1,18,2,0.6,0.033,117,,3,360,5,,39
701 광복동,2014,1,18,3,0.6,0.031,122,,2.2,360,3.5,,41
701 광복동,2014,1,18,4,0.6,0.025,121,,1.9,340,3.4,,42
701 광복동,2014,1,18,5,0.6,0.022,125,,1.6,360,3.4,,43
701 광복동,2014,1,18,6,0.6,0.027,125,,1.4,360,3.1,,46
701 광복동,2014,1,18,7,0.6,0.03,137,,0.8,340,0.8,,50
701 광복동,2014,1,18,8,0.6,0.024,137,,1.1,160,1.6,,49
701 광복동,2014,1,18,9,0.7,0.027,162,,1.2,250,2.3,,49
701 광복동,2014,1,18,10,0.7,0.026,186,,2.2,160,1.8,,46
701 광복동,2014,1,18,11,0.7,0.023,176,,2.8,320,4,,45
701 광복동,2014,1,18,12,0.6,0.021,150,,3.7,140,2.8,,41
701 광복동,2014,1,18,13,0.6,0.02,125,,5,160,2.7,,39
701 광복동,2014,1,18,14,0.6,0.018,111,,5.7,340,3.7,,35
701 광복동,2014,1,18,15,0.6,0.021,96,,6.3,360,4.6,,32
701 광복동,2014,1,18,16,0.5,0.021,93,,6.7,320,3.8,,32
701 광복동,2014,1,18,17,0.5,0.019,78,,5.2,340,3.7,,33
701 광복동,2014,1,18,18,0.5,0.021,76,,4.4,320,4,,33
701 광복동,2014,1,18,19,0.5,0.023,72,,3.4,320,2.9,,34
701 광복동,2014,1,18,20,0.4,0.023,51,,2.7,340,2.8,,30
701 광복동,2014,1,18,21,0.3,0.016,37,,2.1,360,2.2,,22
701 광복동,2014,1,18,22,0.3,0.017,31,,1,20,2.3,,22
701 광복동,2014,1,18,23,0.3,0.02,26,,0.4,360,4.2,,25
701 광복동,2014,1,18,24,0.3,0.017,37,,-0.1,360,6.2,,29
701 광복동,2014,1,19,1,0.3,0.016,28,,-0.7,360,3.6,,31
701 광복동,2014,1,19,2,0.3,0.015,34,,-1.5,340,3.6,,33
701 광복동,2014,1,19,3,0.3,0.015,32,,-1.8,340,4.3,,35
701 광복동,2014,1,19,4,0.3,0.014,47,,-2,340,6.6,,36
701 광복동,2014,1,19,5,0.3,0.014,48,,-2.4,340,5,,38
701 광복동,2014,1,19,6,0.3,0.015,43,,-2.6,340,5.7,,39
701 광복동,2014,1,19,7,0.4,0.018,46,,-2.7,340,5.9,,39
701 광복동,2014,1,19,8,0.4,0.02,47,,-3,340,6.2,,41
701 광복동,2014,1,19,9,0.4,0.02,64,,-2.6,340,2.7,,38
701 광복동,2014,1,19,10,0.5,0.022,68,,-0.8,340,3.1,,35
701 광복동,2014,1,19,11,0.5,0.025,105,,1.6,340,1.6,,30
701 광복동,2014,1,19,12,0.4,0.032,57,,5.2,140,1.5,,29
701 광복동,2014,1,19,13,0.4,0.022,66,,5.9,140,2.4,,28
701 광복동,2014,1,19,14,0.4,0.027,49,,6.5,250,2.3,,37
701 광복동,2014,1,19,15,0.4,0.023,70,,7.3,200,2.7,,36
701 광복동,2014,1,19,16,0.4,0.028,47,,7.4,200,2.8,,33
701 광복동,2014,1,19,17,0.3,0.025,41,,5.8,200,3.6,,34
701 광복동,2014,1,19,18,0.4,0.03,30,,5.1,200,2.3,,17
701 광복동,2014,1,19,19,0.6,0.05,33,,3.6,230,2.9,,16
701 광복동,2014,1,19,20,0.7,0.054,32,,3.1,290,3.1,,24
701 광복동,2014,1,19,21,0.5,0.044,40,,3.3,270,3.7,,35
701 광복동,2014,1,19,22,0.4,0.033,40,,3.4,270,4.5,,40
701 광복동,2014,1,19,23,0.4,0.029,38,,3.1,270,4.3,,42
701 광복동,2014,1,19,24,0.3,0.023,27,,3,250,3.3,,40
701 광복동,2014,1,20,1,0.3,0.026,19,,3.2,270,3.7,,46
701 광복동,2014,1,20,2,0.3,0.02,23,,3.2,270,5,,55
701 광복동,2014,1,20,3,0.3,0.015,28,,2.9,250,4.5,,58
701 광복동,2014,1,20,4,0.3,0.016,34,,3.2,270,5.6,,59
701 광복동,2014,1,20,5,0.3,0.015,32,,3.2,270,5.1,,58
701 광복동,2014,1,20,6,0.3,0.014,23,,3.8,270,3.1,,58
701 광복동,2014,1,20,7,0.3,0.019,20,,4.5,270,3.5,,59
701 광복동,2014,1,20,8,0.4,0.031,26,,4.6,270,3,,61
701 광복동,2014,1,20,9,0.4,0.04,38,,4.8,250,2.8,,65
701 광복동,2014,1,20,10,0.4,0.032,42,,4.7,270,3.7,0.1,80
701 광복동,2014,1,20,11,0.4,0.033,43,,5.1,270,4.4,,79
701 광복동,2014,1,20,12,0.5,0.034,54,,5.4,270,6.9,,74
701 광복동,2014,1,20,13,0.6,0.038,70,,7.2,250,4.4,0,67
701 광복동,2014,1,20,14,0.6,0.039,98,,7.9,270,4.9,,61
701 광복동,2014,1,20,15,0.7,0.031,119,,9,270,3.7,,52
701 광복동,2014,1,20,16,0.5,0.021,128,,8.2,290,5.4,,35
701 광복동,2014,1,20,17,0.4,0.02,122,,9,270,7,,26
701 광복동,2014,1,20,18,0.5,0.024,176,,7.8,290,5.6,,26
701 광복동,2014,1,20,19,0.6,0.036,180,,6.7,290,4.4,,29
701 광복동,2014,1,20,20,0.7,0.029,180,,5.9,290,2.6,,32
701 광복동,2014,1,20,21,0.6,0.02,189,,5.7,290,5.9,,37
701 광복동,2014,1,20,22,0.7,0.023,226,,4.8,290,6.2,,38
701 광복동,2014,1,20,23,0.7,0.026,201,,3.8,290,5.9,,47
701 광복동,2014,1,20,24,0.6,0.015,188,,3.5,270,4.8,,48
701 광복동,2014,1,21,1,0.5,0.011,94,,2.2,290,5.9,,50
701 광복동,2014,1,21,2,0.4,0.009,52,,1.4,290,3.5,,51
701 광복동,2014,1,21,3,0.3,0.009,42,,0.7,290,4.7,,40
701 광복동,2014,1,21,4,0.3,0.008,28,,0.2,290,6.7,,42
701 광복동,2014,1,21,5,0.3,0.01,31,,-0.2,290,5.6,,43
701 광복동,2014,1,21,6,0.3,0.013,27,,-0.5,290,5.4,,44
701 광복동,2014,1,21,7,0.3,0.014,28,,-0.7,290,5.6,,47
701 광복동,2014,1,21,8,0.3,0.019,26,,-1,290,3.5,,50
701 광복동,2014,1,21,9,0.4,0.022,37,,-1.4,340,1.9,,55
701 광복동,2014,1,21,10,0.4,0.019,59,,-0.6,290,5.7,,55
701 광복동,2014,1,21,11,0.4,0.018,62,,0.1,270,5.2,,52
701 광복동,2014,1,21,12,0.4,0.016,62,,1.2,250,3.2,,42
701 광복동,2014,1,21,13,0.4,0.015,70,,2,290,4.3,,37
701 광복동,2014,1,21,14,0.4,0.015,71,,3,320,3.2,,34
701 광복동,2014,1,21,15,0.4,0.016,64,,3.5,290,4.1,,32
701 광복동,2014,1,21,16,점검,점검,점검,,3.9,360,3.1,,30
701 광복동,2014,1,21,17,점검,점검,점검,,3.8,90,2.3,,31
701 광복동,2014,1,21,18,0.4,0.027,71,,2.4,360,4,,33
701 광복동,2014,1,21,19,0.5,0.033,73,,1,360,4,,35
701 광복동,2014,1,21,20,0.5,0.028,79,,0.6,340,3.3,,37
701 광복동,2014,1,21,21,0.5,0.027,91,,0,360,5.3,,41
701 광복동,2014,1,21,22,0.5,0.026,101,,-0.8,340,3.7,,45
701 광복동,2014,1,21,23,0.5,0.025,107,,-1.5,270,3.2,,49
701 광복동,2014,1,21,24,0.5,0.024,112,,-2,270,2.2,,51
701 광복동,2014,1,22,1,0.5,0.023,111,,-2.4,320,5.9,,54
701 광복동,2014,1,22,2,0.5,0.021,114,,-2.7,340,7.8,,55
701 광복동,2014,1,22,3,0.5,0.02,117,,-3,340,8.3,,57
701 광복동,2014,1,22,4,0.5,0.02,120,,-3.2,340,9.1,,58
701 광복동,2014,1,22,5,0.5,0.021,112,,-3.4,340,5.5,,59
701 광복동,2014,1,22,6,0.6,0.023,116,,-3.5,340,3.8,,60
701 광복동,2014,1,22,7,0.6,0.025,114,,-3.8,290,5,,62
701 광복동,2014,1,22,8,0.6,0.032,117,,-3.5,340,3.6,,59
701 광복동,2014,1,22,9,0.7,0.033,127,,-2.9,340,4.5,,55
701 광복동,2014,1,22,10,0.7,0.035,138,,-1.2,360,3.4,,47
701 광복동,2014,1,22,11,0.7,0.031,147,,0.1,340,2,,46
701 광복동,2014,1,22,12,0.5,0.024,134,,0.7,360,5.2,,40
701 광복동,2014,1,22,13,0.5,0.02,101,,2.4,290,4.7,,32
701 광복동,2014,1,22,14,0.5,0.018,83,,3,290,6.5,,27
701 광복동,2014,1,22,15,0.4,0.017,91,,5.3,290,2.7,,22
701 광복동,2014,1,22,16,0.4,0.018,70,,5.4,270,4.6,,20
701 광복동,2014,1,22,17,0.4,0.022,62,,5.6,290,4.3,,19
701 광복동,2014,1,22,18,0.4,0.028,50,,5.2,340,1.7,,20
701 광복동,2014,1,22,19,0.4,0.034,54,,3.4,290,3.2,,22
701 광복동,2014,1,22,20,0.5,0.042,51,,2.4,250,0.6,,23
701 광복동,2014,1,22,21,0.4,0.041,50,,1.6,270,1.8,,23
701 광복동,2014,1,22,22,0.4,0.03,44,,1.5,250,3.1,,25
701 광복동,2014,1,22,23,0.4,0.022,35,,1,320,4.6,,29
701 광복동,2014,1,22,24,0.4,0.019,43,,1.1,340,4.6,,26
701 광복동,2014,1,23,1,0.4,0.019,36,,0.4,340,5,,31
701 광복동,2014,1,23,2,0.4,0.02,46,,0,340,4.2,,34
701 광복동,2014,1,23,3,0.4,0.019,51,,-0.3,340,4.7,,36
701 광복동,2014,1,23,4,0.4,0.018,61,,-0.7,340,5.3,,40
701 광복동,2014,1,23,5,0.4,0.016,62,,-0.7,340,3.7,,43
701 광복동,2014,1,23,6,0.4,0.016,55,,-0.8,360,2.6,,39
701 광복동,2014,1,23,7,0.4,0.019,57,,-0.7,360,2.7,,44
701 광복동,2014,1,23,8,0.5,0.034,54,,-0.2,360,2.2,,41
701 광복동,2014,1,23,9,0.5,0.032,53,,-0.2,360,2,,42
701 광복동,2014,1,23,10,0.5,0.031,61,,1.3,340,3.4,,38
701 광복동,2014,1,23,11,0.5,0.028,70,,3.9,360,2.4,,32
701 광복동,2014,1,23,12,0.4,0.028,66,,6.7,290,1.7,,26
701 광복동,2014,1,23,13,0.4,0.031,61,,7.7,270,4.9,,23
701 광복동,2014,1,23,14,0.4,0.029,64,,8.6,270,4.2,,28
701 광복동,2014,1,23,15,0.4,0.034,71,,8.9,270,4.4,,28
701 광복동,2014,1,23,16,0.5,0.042,66,,9.1,250,3.8,,34
701 광복동,2014,1,23,17,0.5,0.044,61,,8.7,230,3.3,,37
701 광복동,2014,1,23,18,0.5,0.043,61,,7.9,230,3,,38
701 광복동,2014,1,23,19,0.7,0.056,64,,5.7,250,2.9,,47
701 광복동,2014,1,23,20,0.7,0.058,69,,4.6,270,2.5,,46
701 광복동,2014,1,23,21,0.6,0.055,64,,4.3,290,3,,47
701 광복동,2014,1,23,22,0.6,0.04,76,,4,270,4.5,,51
701 광복동,2014,1,23,23,0.5,0.03,64,,3.9,250,4.6,,52
701 광복동,2014,1,23,24,0.5,0.027,63,,3.6,250,3.7,,57
701 광복동,2014,1,24,1,0.5,0.026,54,,3.6,270,5.2,,57
701 광복동,2014,1,24,2,0.4,0.027,58,,4,270,6.7,,56
701 광복동,2014,1,24,3,0.4,0.019,53,,4.1,270,6.7,,61
701 광복동,2014,1,24,4,0.4,0.02,51,,4,250,6.9,,60
701 광복동,2014,1,24,5,0.3,0.014,46,,4.2,270,8.1,,57
701 광복동,2014,1,24,6,0.3,0.016,33,,4.7,270,5.4,,64
701 광복동,2014,1,24,7,0.3,0.018,35,,5,270,4.8,,67
701 광복동,2014,1,24,8,0.4,0.029,32,,5.4,290,5.3,,64
701 광복동,2014,1,24,9,0.5,0.032,42,,5,320,5,,61
701 광복동,2014,1,24,10,0.4,0.024,55,,6.7,290,4.5,,58
701 광복동,2014,1,24,11,0.5,0.032,50,,8.7,270,7.7,,56
701 광복동,2014,1,24,12,0.4,0.031,51,,9.4,250,6.6,,54
701 광복동,2014,1,24,13,0.4,0.02,49,,10.8,270,6.7,,53
701 광복동,2014,1,24,14,0.3,0.017,42,,11.6,270,9,,53
701 광복동,2014,1,24,15,0.3,0.018,44,,13.2,250,6.5,,49
701 광복동,2014,1,24,16,0.3,0.019,37,,14.2,250,6.1,,48
701 광복동,2014,1,24,17,0.3,0.023,42,,13.4,250,6.8,,54
701 광복동,2014,1,24,18,0.3,0.02,31,,12.1,290,5.1,,58
701 광복동,2014,1,24,19,0.3,0.021,37,,11.2,250,6.6,,61
701 광복동,2014,1,24,20,0.3,0.024,29,,10.9,250,5.5,,63
701 광복동,2014,1,24,21,0.3,0.019,28,,10.8,270,5.5,,64
701 광복동,2014,1,24,22,0.3,0.017,22,,10.4,290,4.3,,63
701 광복동,2014,1,24,23,0.3,0.019,27,,10.1,270,4.2,,63
701 광복동,2014,1,24,24,0.3,0.021,26,,10.5,270,3.9,,63
701 광복동,2014,1,25,1,0.2,0.021,21,,10.5,270,3.6,,65
701 광복동,2014,1,25,2,0.2,0.018,25,,10.5,270,3.7,,67
701 광복동,2014,1,25,3,0.2,0.015,19,,10.5,270,5.6,,67
701 광복동,2014,1,25,4,0.2,0.013,21,,10.7,270,4.4,,69
701 광복동,2014,1,25,5,0.2,0.014,24,,11.2,270,4.6,,68
701 광복동,2014,1,25,6,0.2,0.017,17,,11.7,290,4.8,,67
701 광복동,2014,1,25,7,0.2,0.02,21,,11.7,270,4.7,,68
701 광복동,2014,1,25,8,0.3,0.03,21,,12.2,270,4,,66
701 광복동,2014,1,25,9,0.3,0.033,27,,13.2,250,6.7,,62
701 광복동,2014,1,25,10,0.3,0.023,30,,14.2,230,7.8,,62
701 광복동,2014,1,25,11,0.3,0.024,37,,14.7,230,8.3,,62
701 광복동,2014,1,25,12,0.3,0.021,37,,14.7,250,5.2,,61
701 광복동,2014,1,25,13,0.3,0.02,36,,15.2,230,7.6,,59
701 광복동,2014,1,25,14,0.4,0.031,32,,14.4,270,6.7,,70
701 광복동,2014,1,25,15,0.3,0.028,35,,14,270,3.3,,72
701 광복동,2014,1,25,16,0.3,0.022,35,,12.4,270,5.8,1.5,86
701 광복동,2014,1,25,17,0.3,0.023,38,,13.5,270,3.9,,78
701 광복동,2014,1,25,18,0.4,0.03,35,,12.9,290,4.7,,79
701 광복동,2014,1,25,19,0.5,0.031,40,,12.5,270,4.6,0,80
701 광복동,2014,1,25,20,0.5,0.022,47,,12.4,270,2.4,,68
701 광복동,2014,1,25,21,0.4,0.015,62,,12.2,20,2.1,,58
701 광복동,2014,1,25,22,0.4,0.019,83,,10.9,50,2.7,,58
701 광복동,2014,1,25,23,0.4,0.017,80,,10,20,2.9,,64
701 광복동,2014,1,25,24,0.4,0.013,74,,9.3,340,1.2,,59
701 광복동,2014,1,26,1,0.4,0.011,58,,8.3,290,1.8,,57
701 광복동,2014,1,26,2,0.4,0.01,44,,7.6,20,2.4,,56
701 광복동,2014,1,26,3,0.3,0.01,56,,6.8,50,2.8,,46
701 광복동,2014,1,26,4,0.4,0.011,50,,6.2,20,2.8,,45
701 광복동,2014,1,26,5,0.4,0.01,44,,5.5,360,3.4,,45
701 광복동,2014,1,26,6,0.4,0.011,53,,4.8,360,2.9,,43
701 광복동,2014,1,26,7,0.4,0.014,42,,4.4,360,4.9,,40
701 광복동,2014,1,26,8,0.4,0.017,51,,3.6,360,5.4,,43
701 광복동,2014,1,26,9,0.3,0.015,62,,3.3,360,4.8,,34
701 광복동,2014,1,26,10,0.3,0.014,46,,4.2,360,5,,27
701 광복동,2014,1,26,11,0.4,0.016,37,,4.8,340,3.9,,27
701 광복동,2014,1,26,12,0.4,0.016,50,,6.1,360,4.2,,26
701 광복동,2014,1,26,13,0.4,0.016,40,,9.3,50,2,,26
701 광복동,2014,1,26,14,0.4,0.015,47,,9.8,20,2.3,,27
701 광복동,2014,1,26,15,0.4,0.016,48,,10.3,20,2.4,,26
701 광복동,2014,1,26,16,0.4,0.017,50,,10.8,20,1.5,,26
701 광복동,2014,1,26,17,0.4,0.02,49,,8.6,140,4.4,,47
701 광복동,2014,1,26,18,0.4,0.027,38,,7,90,3.9,,51
701 광복동,2014,1,26,19,0.5,0.032,32,,5.6,70,2.6,,55
701 광복동,2014,1,26,20,0.5,0.035,39,,4.7,50,2.8,,58
701 광복동,2014,1,26,21,0.5,0.037,46,,4.1,50,3.2,,58
701 광복동,2014,1,26,22,0.5,0.03,41,,3.5,50,3,,60
701 광복동,2014,1,26,23,0.5,0.029,32,,2.9,50,2.6,,61
701 광복동,2014,1,26,24,0.5,0.031,40,,2.7,50,1.8,,61
701 광복동,2014,1,27,1,0.5,0.03,37,,2.5,50,1.4,,60
701 광복동,2014,1,27,2,0.5,0.031,40,,2.3,140,0.5,,60
701 광복동,2014,1,27,3,0.5,0.026,39,,1.7,0,0.2,,63
701 광복동,2014,1,27,4,0.4,0.026,34,,1.7,0,0,,65
701 광복동,2014,1,27,5,0.4,0.028,40,,1.2,0,0,,67
701 광복동,2014,1,27,6,0.5,0.036,37,,1.2,0,0,,66
701 광복동,2014,1,27,7,0.6,0.044,45,,1.3,0,0.4,,68
701 광복동,2014,1,27,8,0.6,0.048,59,,1,0,0,,67
701 광복동,2014,1,27,9,0.8,0.056,67,,1.4,0,0,,65
701 광복동,2014,1,27,10,1,0.07,118,,5,0,0.2,,57
701 광복동,2014,1,27,11,0.6,0.043,135,,8,180,0.9,,46
701 광복동,2014,1,27,12,0.5,0.028,68,,9.3,230,3.7,,43
701 광복동,2014,1,27,13,0.4,0.024,59,,10,230,4.2,,43
701 광복동,2014,1,27,14,점검,점검,점검,,10.1,250,6.2,,46
701 광복동,2014,1,27,15,점검,점검,점검,,9.8,230,7.1,,49
701 광복동,2014,1,27,16,0.4,0.022,52,,10.5,270,6.1,,46
701 광복동,2014,1,27,17,0.3,0.023,38,,10.5,250,5.4,,39
701 광복동,2014,1,27,18,0.4,0.026,44,,9.8,250,5,,38
701 광복동,2014,1,27,19,0.4,0.023,42,,8.3,250,3.5,,41
701 광복동,2014,1,27,20,0.4,0.024,34,,7.8,270,6.5,,47
701 광복동,2014,1,27,21,0.4,0.027,35,,7.5,270,6.9,,52
701 광복동,2014,1,27,22,0.3,0.018,40,,7.3,270,5.8,,47
701 광복동,2014,1,27,23,0.3,0.017,27,,7.2,270,6.2,,45
701 광복동,2014,1,27,24,0.3,0.023,28,,7.3,270,7.4,,43
701 광복동,2014,1,28,1,0.3,0.023,27,,6.8,270,6.7,,54
701 광복동,2014,1,28,2,0.3,0.022,32,,6.5,270,4.5,,57
701 광복동,2014,1,28,3,0.3,0.019,25,,6.4,270,3.9,,58
701 광복동,2014,1,28,4,0.3,0.017,25,,6.4,270,5.2,,60
701 광복동,2014,1,28,5,0.3,0.017,25,,6.7,250,6.8,,60
701 광복동,2014,1,28,6,0.3,0.02,27,,6.2,270,4.5,,65
701 광복동,2014,1,28,7,0.4,0.019,25,,6,270,5,,63
701 광복동,2014,1,28,8,0.4,0.031,22,,6.8,270,7.1,,62
701 광복동,2014,1,28,9,0.6,0.036,30,,7,270,5.4,,63
701 광복동,2014,1,28,10,0.5,0.032,46,,8.6,270,4.6,,57
701 광복동,2014,1,28,11,0.5,0.03,48,,9.6,250,4.6,,53
701 광복동,2014,1,28,12,0.5,0.025,54,,10.3,250,5.4,,52
701 광복동,2014,1,28,13,0.5,0.023,53,,11.5,250,5.4,,49
701 광복동,2014,1,28,14,0.4,0.025,58,,12.2,250,5.8,,45
701 광복동,2014,1,28,15,0.4,0.025,62,,13.9,250,3.1,,41
701 광복동,2014,1,28,16,0.4,0.019,68,,14.1,340,3.6,,37
701 광복동,2014,1,28,17,0.4,0.022,61,,13.7,290,2.4,,34
701 광복동,2014,1,28,18,0.4,0.029,63,,12.7,360,1.9,,35
701 광복동,2014,1,28,19,0.6,0.053,58,,10.9,340,1.9,,36
701 광복동,2014,1,28,20,0.8,0.063,73,,9.9,320,2,,39
701 광복동,2014,1,28,21,0.7,0.06,76,,9.1,50,1.2,,36
701 광복동,2014,1,28,22,0.5,0.048,63,,8.4,340,3.3,,35
701 광복동,2014,1,28,23,0.4,0.037,59,,8,340,4.4,,30
701 광복동,2014,1,28,24,0.3,0.021,47,,7.6,340,3.8,,23
701 광복동,2014,1,29,1,0.4,0.045,32,,7.9,360,3.6,,19
701 광복동,2014,1,29,2,0.4,0.03,45,,6.9,20,1.6,,23
701 광복동,2014,1,29,3,0.4,0.032,34,,6.5,360,4,,22
701 광복동,2014,1,29,4,0.5,0.039,45,,6,360,3.4,,22
701 광복동,2014,1,29,5,0.6,0.046,36,,4.8,160,1.5,,36
701 광복동,2014,1,29,6,0.5,0.041,48,,4.3,270,1.1,,33
701 광복동,2014,1,29,7,0.5,0.047,30,,4.3,290,0.7,,35
701 광복동,2014,1,29,8,0.6,0.054,38,,5.1,290,2.5,,32
701 광복동,2014,1,29,9,0.8,0.064,55,,4.7,50,0.7,,36
701 광복동,2014,1,29,10,1,0.073,75,,8,90,0.6,,33
701 광복동,2014,1,29,11,0.5,0.035,101,,10.7,230,3.2,,38
701 광복동,2014,1,29,12,0.4,0.031,70,,12.1,250,4,,36
701 광복동,2014,1,29,13,0.4,0.024,69,,12.9,200,5.5,,38
701 광복동,2014,1,29,14,0.4,0.026,50,,13.5,200,5.5,,40
701 광복동,2014,1,29,15,0.4,0.032,57,,13.6,200,4.2,,42
701 광복동,2014,1,29,16,0.4,0.028,50,,12.6,230,5.5,,48
701 광복동,2014,1,29,17,0.4,0.029,66,,11.8,230,5.6,,55
701 광복동,2014,1,29,18,0.5,0.027,64,,11.6,230,4.3,,60
701 광복동,2014,1,29,19,0.5,0.033,60,,10.8,250,2.9,,62
701 광복동,2014,1,29,20,0.5,0.027,65,,10.8,250,4.4,,64
701 광복동,2014,1,29,21,0.6,0.036,62,,10.6,270,3.6,,66
701 광복동,2014,1,29,22,0.5,0.029,64,,10.4,270,4.9,,65
701 광복동,2014,1,29,23,0.4,0.027,57,,10.4,270,4.8,,64
701 광복동,2014,1,29,24,0.4,0.023,53,,10.4,270,4.1,,64
701 광복동,2014,1,30,1,0.4,0.017,46,,10.6,270,3.4,,63
701 광복동,2014,1,30,2,0.4,0.016,45,,10.3,270,4.6,,71
701 광복동,2014,1,30,3,0.4,0.014,49,,9.4,270,4.4,,82
701 광복동,2014,1,30,4,0.4,0.015,46,,9.6,270,2.4,0.5,85
701 광복동,2014,1,30,5,0.5,0.026,34,,9.8,230,2,,83
701 광복동,2014,1,30,6,0.6,0.038,36,,9.7,180,0.9,,82
701 광복동,2014,1,30,7,0.5,0.032,58,,9.8,270,4.1,0.5,79
701 광복동,2014,1,30,8,0.4,0.021,50,,9.8,290,4.1,,81
701 광복동,2014,1,30,9,0.4,0.021,41,,9.9,250,5.8,,85
701 광복동,2014,1,30,10,0.4,0.021,51,,10.1,270,5.3,,84
701 광복동,2014,1,30,11,0.4,0.017,49,,10.7,270,7.4,,82
701 광복동,2014,1,30,12,0.5,0.017,46,,12.2,250,5.9,,75
701 광복동,2014,1,30,13,0.5,0.016,46,,13.4,270,5.6,,71
701 광복동,2014,1,30,14,0.5,0.018,50,,13.2,290,6.6,,70
701 광복동,2014,1,30,15,0.6,0.023,36,,13.1,270,6.3,,67
701 광복동,2014,1,30,16,0.5,0.02,29,,14.5,270,6.5,,60
701 광복동,2014,1,30,17,0.6,0.018,26,,14.1,270,7.8,,62
701 광복동,2014,1,30,18,0.6,0.022,31,,12.8,250,7,,66
701 광복동,2014,1,30,19,0.5,0.019,33,,12.2,270,7.2,,66
701 광복동,2014,1,30,20,0.5,0.012,41,,12.2,290,5.3,,54
701 광복동,2014,1,30,21,0.5,0.013,64,,11.4,290,4.6,,55
701 광복동,2014,1,30,22,0.5,0.012,46,,10.5,290,5.1,,54
